"id";"title";"runtime";"revenue";"adult";"release_date"
6615;"Lars and the Real Girl";106;11293663;FALSE;2007-10-12
7347;"Elite Squad";115;0;FALSE;2007-10-12
7979;"The Kite Runner";128;73276047;FALSE;2007-10-14
65216;"Bloody Cartoons";0;0;FALSE;2007-10-16
4771;"Gone Baby Gone";113;34619699;FALSE;2007-10-19
4515;"Lions for Lambs";92;63215872;FALSE;2007-10-22
663;"Saw IV";93;139352633;FALSE;2007-10-25
7211;"Dan in Real Life";98;68377859;FALSE;2007-10-26
33495;"2061 - Un anno eccezionale";0;0;FALSE;2007-10-26
3962;"Bis zum Ellenbogen";90;0;FALSE;2007-11-01
5375;"Fred Claus";116;97838349;FALSE;2007-11-03
2310;"Beowulf";115;195735876;FALSE;2007-11-05
6977;"No Country for Old Men";122;171600000;FALSE;2007-11-08
2284;"Mr. Magorium's Wonder Emporium";93;69474661;FALSE;2007-11-14
4523;"Enchanted";107;340487652;FALSE;2007-11-20
41863;"Sundome";0;0;FALSE;2007-11-20
5876;"The Mist";126;57096190;FALSE;2007-11-21
1620;"Hitman";89;99965753;FALSE;2007-11-21
2312;"In the Name of the King: A Dungeon Siege Tale";127;0;FALSE;2007-11-29
2268;"The Golden Compass";113;372234864;FALSE;2007-12-04
59126;"The Holy Modal Rounders: Bound to Lose";87;0;FALSE;2007-12-07
6477;"Alvin and the Chipmunks";92;361366633;FALSE;2007-12-13
6538;"Charlie Wilson's War";102;119000410;FALSE;2007-12-19
440;"Aliens vs Predator: Requiem";94;41797066;FALSE;2007-12-25
8933;"O'Horten";90;0;FALSE;2007-12-26
5139;"The Fox & the Child";110;0;FALSE;2007-12-27
25774;"Fados";90;0;FALSE;2007-12-31
7916;"Far Cry";95;0;FALSE;2008-01-01
8368;"The Garden of Eden";111;0;FALSE;2008-01-01
85788;"Margaret Thatcher: The Long Walk to Finchley";84;0;FALSE;2008-01-01
49957;"Carts of Darkness";60;0;FALSE;2008-01-01
2395;"Asterix at the Olympic Games";116;132900000;FALSE;2008-01-13
3511;"The Broken";93;0;FALSE;2008-01-18
4644;"The Year of Getting to Know Us";90;0;FALSE;2008-01-24
3580;"Changeling";141;113020255;FALSE;2008-01-30
2195;"Beste Zeit";95;0;FALSE;2008-01-31
7944;"Shine a Light";122;0;FALSE;2008-02-07
8266;"Female Agents";117;0;FALSE;2008-02-08
53883;"Anjathe";160;0;FALSE;2008-02-14
7840;"10,000 BC";109;2,66e+08;FALSE;2008-02-22
8848;"The Bank Job";112;64822796;FALSE;2008-02-28
6461;"Cherry Blossoms";127;0;FALSE;2008-03-05
45722;"Don't Look Down";80;0;FALSE;2008-03-07
27255;"From a Place of Darkness";84;0;FALSE;2008-03-25
8988;"Stop-Loss";113;11207130;FALSE;2008-03-28
7210;"Hardcover";90;0;FALSE;2008-04-02
69495;"Lone Rider";82;0;FALSE;2008-04-08
8371;"Guter Junge";90;0;FALSE;2008-04-09
1266;"Street Kings";109;65569869;FALSE;2008-04-10
8617;"Prom Night";88;14796236;FALSE;2008-04-10
1729;"The Forbidden Kingdom";104;127906624;FALSE;2008-04-18
1726;"Iron Man";126;585174222;FALSE;2008-04-30
7459;"Speed Racer";135;93945766;FALSE;2008-05-09
4564;"Sex and the City";145;415252786;FALSE;2008-05-12
8338;"Blindness";121;19844979;FALSE;2008-05-14
8938;"Tokyo!";112;0;FALSE;2008-05-14
2454;"The Chronicles of Narnia: Prince Caspian";150;419651413;FALSE;2008-05-15
8882;"Gomorrah";135;0;FALSE;2008-05-16
8892;"A Christmas Tale";152;7356393;FALSE;2008-05-16
8906;"Cloud 9";98;0;FALSE;2008-05-17
50641;"The End of Poverty?";106;57;FALSE;2008-05-19
8908;"Maradona by Kusturica";90;0;FALSE;2008-05-20
8929;"Johnny Mad Dog";97;0;FALSE;2008-05-20
8931;"The Bastards";90;0;FALSE;2008-05-20
217;"Indiana Jones and the Kingdom of the Crystal Skull";122;786636033;FALSE;2008-05-21
8832;"Il Divo";110;11260366;FALSE;2008-05-23
8935;"Parking";112;0;FALSE;2008-05-23
7346;"Sparrow";87;0;FALSE;2008-06-04
8645;"The Happening";91;163403799;FALSE;2008-06-11
1735;"The Mummy: Tomb of the Dragon Emperor";112;401128639;FALSE;2008-07-01
155;"The Dark Knight";152;1004558444;FALSE;2008-07-16
72701;"Camila Jam";120;0;FALSE;2008-07-18
8836;"The X Files: I Want to Believe";104;68369434;FALSE;2008-07-24
5038;"Vicky Cristina Barcelona";96;96408652;FALSE;2008-08-15
8899;"Lorna's Silence";105;0;FALSE;2008-08-27
59935;"For a Moment, Freedom";110;0;FALSE;2008-08-29
4627;"Krabat and the Legend of the Satanic Mill";120;0;FALSE;2008-09-07
8937;"Tokyo Sonata";120;0;FALSE;2008-09-27
8884;"Franklyn";98;0;FALSE;2008-10-16
4960;"Synecdoche, New York";124;0;FALSE;2008-10-24
8930;"Modern Life";88;0;FALSE;2008-10-27
85394;"33 Scenes from Life";100;0;FALSE;2008-11-07
8966;"Twilight";122;392616625;FALSE;2008-11-20
58376;"Presumed Guilty";87;0;FALSE;2008-11-21
8927;"Involuntary";98;0;FALSE;2008-11-28
31221;"Dragon Hunter";90;0;FALSE;2008-12-01
31184;"The Accidental Gangster and the Mistaken Courtesean";103;0;FALSE;2008-12-03
26010;"Legendary Assassin";89;0;FALSE;2008-12-05
25852;"Nothing Like the Holidays";98;0;FALSE;2008-12-12
4148;"Revolutionary Road";119;75225693;FALSE;2008-12-19
2253;"Valkyrie";121;200276000;FALSE;2008-12-25
2333;"Buddenbrooks";151;0;FALSE;2008-12-25
26430;"The Carter";75;0;FALSE;2009-01-01
40819;"Best Worst Movie";93;0;FALSE;2009-01-01
31549;"Blood River";104;0;FALSE;2009-01-01
2325;"Leningrad";120;0;FALSE;2009-01-01
39398;"Waiting for Armageddon";74;0;FALSE;2009-01-01
1731;"Helen";120;0;FALSE;2009-01-06
8948;"The Pearl Color";103;0;FALSE;2009-01-08
63540;"To the Sea!";100;0;FALSE;2009-01-08
133365;"The Diary of Anne Frank";100;0;FALSE;2009-01-09
6163;"The Hessen Affair";108;0;FALSE;2009-01-14
26694;"Big River Man";100;0;FALSE;2009-01-15
32395;"The Greatest";99;0;FALSE;2009-01-17
53121;"Barking Water";85;0;FALSE;2009-01-17
33558;"Dog Eat Dog";106;0;FALSE;2009-01-23
8880;"Che: Part Two";131;0;FALSE;2009-01-24
7445;"Brothers";104;43318349;FALSE;2009-01-27
73881;"Thawing Out";28;0;FALSE;2009-02-02
60086;"Babysitter Wanted";93;0;FALSE;2009-02-06
30846;"Burrowing";76;0;FALSE;2009-02-07
26350;"Perestroika";97;0;FALSE;2009-03-20
78174;"Van Gogh: Brush with Genius";38;0;FALSE;2009-03-25
1450;"Blood: The Last Vampire";91;0;FALSE;2009-04-02
59333;"Official Rejection";108;0;FALSE;2009-04-04
26152;"Erreur de la banque en votre faveur";98;0;FALSE;2009-04-08
2080;"X-Men Origins: Wolverine";107;373062864;FALSE;2009-04-28
26342;"The Terminators";89;0;FALSE;2009-04-28
1977;"The Grudge 3";90;38610009;FALSE;2009-05-12
69746;"The String";93;0;FALSE;2009-05-12
534;"Terminator Salvation";115;371353001;FALSE;2009-05-20
39414;"Paper Man";110;0;FALSE;2009-06-15
8373;"Transformers: Revenge of the Fallen";150;836297228;FALSE;2009-06-19
103539;"Kelin";84;0;FALSE;2009-06-26
26693;"Ju-on: White Ghost";61;0;FALSE;2009-06-27
767;"Harry Potter and the Half-Blood Prince";153;933959197;FALSE;2009-07-07
4475;"The Private Lives of Pippa Lee";98;0;FALSE;2009-07-07
26587;"Dread";108;0;FALSE;2009-07-14
27317;"Patton Oswalt: My Weakness Is Strong";63;0;FALSE;2009-08-25
26736;"Wizards of Waverly Place: The Movie";94;0;FALSE;2009-08-28
27646;"Night of the Demons";93;0;FALSE;2009-08-30
26320;"Taking Woodstock";120;0;FALSE;2009-09-03
25769;"Carriers";84;5802422;FALSE;2009-09-04
8893;"It's Hard Being Loved by Jerks";118;0;FALSE;2009-09-17
32582;"The Message";118;0;FALSE;2009-09-22
72733;"Bangkok Traffic Love Story";126;0;FALSE;2009-10-15
54734;"Small Potatoes: Who Killed the USFL?";53;0;FALSE;2009-10-20
26750;"Fall of the Republic: The Presidency of Barack H. Obama";144;0;FALSE;2009-10-21
8915;"Amelia";111;19258519;FALSE;2009-10-22
58156;"Pure";100;0;FALSE;2009-10-22
25868;"Aladin";132;0;FALSE;2009-10-29
43635;"My Rainy Days";119;0;FALSE;2009-11-07
25941;"Harry Brown";103;10329747;FALSE;2009-11-11
51935;"House of Boys";113;0;FALSE;2009-11-20
26505;"Arthur and the Revenge of Maltazard";93;0;FALSE;2009-11-26
26171;"Everybody's Fine";99;0;FALSE;2009-12-04
44555;"A Woman, a Gun and a Noodle Shop";95;0;FALSE;2009-12-11
48414;"Alamar";73;0;FALSE;2009-12-16
80831;"Sang Pemimpi";121;0;FALSE;2009-12-17
26809;"Prep & Landing";22;0;FALSE;2009-12-24
7980;"The Lovely Bones";136;93525586;FALSE;2009-12-26
31162;"Black Lightning";102;21500000;FALSE;2009-12-31
55245;"!Women Art Revolution";83;0;FALSE;2010-01-01
71700;"Repeaters";89;0;FALSE;2010-01-01
88744;"The Woman with the 5 Elephants";93;0;FALSE;2010-01-09
55063;"Still Bill";78;0;FALSE;2010-01-27
34583;"The Final";93;0;FALSE;2010-01-28
40817;"Kiss Me Again";139;0;FALSE;2010-01-29
93498;"Card Subject To Change";87;0;FALSE;2010-02-13
43908;"Kosmos";122;0;FALSE;2010-02-17
70862;"American Grindhouse";80;0;FALSE;2010-03-13
31035;"A Somewhat Gentle Man";103;0;FALSE;2010-03-19
47610;"Gravity";97;0;FALSE;2010-03-24
52767;"The Hunter";90;0;FALSE;2010-04-08
39446;"At Risk";90;0;FALSE;2010-04-10
54732;"Silly Little Game";53;0;FALSE;2010-04-20
55895;"Monogamy";94;0;FALSE;2010-04-24
47261;"Carancho";107;0;FALSE;2010-05-06
44671;"Racing Dreams";93;0;FALSE;2010-05-14
74727;"Long Pigs";81;0;FALSE;2010-05-18
45662;"Space Chimps 2: Zartog Strikes Back";76;0;FALSE;2010-05-26
70418;"Wasted on the Young";97;0;FALSE;2010-06-13
47518;"The Tortured";79;0;FALSE;2010-06-15
44245;"Triple Tap";117;0;FALSE;2010-06-30
59392;"Backlight";90;0;FALSE;2010-07-10
27022;"The Sorcerer's Apprentice";109;215283742;FALSE;2010-07-13
54328;"Ocean Heaven";96;0;FALSE;2010-08-05
43930;"Tomorrow, When the War Began";103;16504936;FALSE;2010-08-08
59421;"Bedevilled";115;0;FALSE;2010-08-19
43919;"Hatchet II";89;52604;FALSE;2010-08-26
69406;"Rio Sex Comedy";124;0;FALSE;2010-09-16
46967;"Bill Burr: Let It Go";65;0;FALSE;2010-09-18
50583;"Red Eagle";130;0;FALSE;2010-10-07
75341;"Budrus";70;0;FALSE;2010-10-08
47330;"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One";105;0;FALSE;2010-10-11
53999;"My Super Psycho Sweet 16: Part 2";0;0;FALSE;2010-10-22
59429;"Paranormal Activity: Tokyo Night";91;0;FALSE;2010-11-20
85025;"Memory Lane";98;0;FALSE;2010-11-24
58365;"Just Call Me Nobody";119;0;FALSE;2010-12-03
73211;"King of Devil's Island";120;0;FALSE;2010-12-16
57243;"The Women on the 6th Floor";106;0;FALSE;2010-12-20
91325;"Looking for Lenny";0;0;FALSE;2011-01-01
142507;"Exit";90;0;FALSE;2011-01-01
56339;"Qualunquemente";96;0;FALSE;2011-01-21
56171;"Mega Python vs. Gatoroid";90;0;FALSE;2011-01-29
61348;"The Lost Valentine";100;0;FALSE;2011-01-30
78088;"Earthling";114;0;FALSE;2011-03-14
134569;"The House";72;0;FALSE;2011-03-17
57353;"Cat Run";102;0;FALSE;2011-04-01
59118;"The Prey";102;0;FALSE;2011-04-12
50601;"5 Days of War";113;17479;FALSE;2011-04-14
64501;"Naughty @ 40";0;0;FALSE;2011-04-14
61123;"Vares - The Girls of April";95;0;FALSE;2011-04-20
55721;"Bridesmaids";125;288383523;FALSE;2011-04-28
81660;"The Selling";92;0;FALSE;2011-04-29
100272;"Harold's Going Stiff";77;0;FALSE;2011-05-06
1865;"Pirates of the Caribbean: On Stranger Tides";136;1045713802;FALSE;2011-05-14
49013;"Cars 2";106;559852396;FALSE;2011-06-11
51540;"Horrible Bosses";98;1,17e+08;FALSE;2011-07-08
69278;"Phase 7";95;0;FALSE;2011-07-13
79553;"The Front Line";133;0;FALSE;2011-07-20
1771;"Captain America: The First Avenger";124;370569774;FALSE;2011-07-22
59810;"The Least of These";0;0;FALSE;2011-08-02
79224;"War of the Arrows";122;4,9e+07;FALSE;2011-08-10
80717;"Violeta Went to Heaven";110;0;FALSE;2011-08-11
73290;"Urban Explorer";88;0;FALSE;2011-09-08
74458;"Mere Brother Ki Dulhan";139;18050000;FALSE;2011-09-09
74510;"Kevin Hart: Laugh at My Pain";89;0;FALSE;2011-09-09
127728;"8:46";50;0;FALSE;2011-09-11
74944;"War of the Buttons";109;0;FALSE;2011-09-12
94478;"You Instead";80;0;FALSE;2011-09-16
75803;"Catching Hell";105;0;FALSE;2011-09-27
48231;"A Dangerous Method";99;27462041;FALSE;2011-09-30
71254;"Arena";94;0;FALSE;2011-10-11
103502;"Night #1";91;0;FALSE;2011-10-12
91628;"Three Quarter Moon";94;0;FALSE;2011-10-13
86000;"Always";108;0;FALSE;2011-10-20
86593;"Wild Bill";98;0;FALSE;2011-10-21
110553;"Austin High";100;0;FALSE;2011-10-22
49530;"In Time";109;173930596;FALSE;2011-10-27
77561;"EVA";94;0;FALSE;2011-10-28
106417;"Kaiji 2: The Ultimate Gambler";133;15;FALSE;2011-11-05
91690;"The Snows of Kilimanjaro";90;0;FALSE;2011-11-16
84154;"Donald Glover: Weirdo";60;0;FALSE;2011-11-19
92424;"The Art of Love";85;0;FALSE;2011-11-23
77866;"Contraband";109;63100000;FALSE;2012-01-12
112735;"The Skinny";103;0;FALSE;2012-02-10
96821;"Caesar Must Die";76;0;FALSE;2012-02-11
98604;"Cinderella";91;0;FALSE;2012-02-14
89870;"Brooklyn Boheme";0;0;FALSE;2012-02-27
93855;"Posti in piedi in paradiso";0;0;FALSE;2012-03-02
93840;"Blind Man";94;0;FALSE;2012-03-06
62764;"Mirror Mirror";106;183018522;FALSE;2012-03-15
95744;"La montana rusa";110;0;FALSE;2012-03-15
85414;"Brake";92;0;FALSE;2012-03-22
98369;"Blue Like Jazz";106;0;FALSE;2012-04-13
114464;"Design of Death";108;0;FALSE;2012-04-28
71668;"Piranha 3DD";83;8493728;FALSE;2012-05-11
115210;"Stitches";86;95000;FALSE;2012-05-19
116977;"Foodfight!";87;73706;FALSE;2012-06-15
121491;"Deranged";109;0;FALSE;2012-07-05
107978;"Cockpit";96;0;FALSE;2012-07-13
84312;"Mosquita y Mari";85;0;FALSE;2012-08-03
122924;"One in the Chamber";91;0;FALSE;2012-08-21
49526;"Premium Rush";91;31083599;FALSE;2012-08-24
58559;"Confession of a Child of the Century";120;0;FALSE;2012-08-29
90603;"Beauty Is Embarrassing";88;0;FALSE;2012-09-07
140174;"Rise of the Zombies";90;0;FALSE;2012-10-27
148652;"The Eleventh Victim";89;0;FALSE;2012-11-03
84187;"The Comedy";95;0;FALSE;2012-11-09
111443;"The End";95;0;FALSE;2012-11-23
105121;"Tchoupitoulas";82;0;FALSE;2012-12-07
89492;"This Is 40";134;88058786;FALSE;2012-12-20
158238;"Stolen Seas";90;0;FALSE;2013-01-18
103731;"Mud";130;21587700;FALSE;2013-05-01
86817;"The Cosmonaut";93;0;FALSE;2013-05-17
97938;"Heart of the Country";87;0;FALSE;2013-08-19
31156;"Dante's Hell Animated";35;0;FALSE;2013-11-25
189;"Sin City: A Dame to Kill For";102;39407616;FALSE;2014-08-20
86835;"Knight of Cups";118;566006;FALSE;2015-02-08
